timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1690569000,Jul 28 2023 - 6:30pm,complete,N/A,Hamburger SV,Schalke 04,Matthias Jöllenbeck,1,0.00,0.00,2.12,0.71,5,3,8,3,1,2,"16,56,60,90'1,90'9","22,45'1,66",9,3,3,0,2,1,2,1,0,3,33,14,15,7,9,5,12,11,57,43,0.00,0.00,2.94,1.47,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.37,3.60,2.84,1.22,1.53,2.20,4.75,1.62,2.20,Volksparkstadion (Hamburg)
1690628400,Jul 29 2023 - 11:00am,complete,N/A,Kaiserslautern,St. Pauli,Robert Schröder,1,0.00,0.00,1.53,1.82,1,2,3,0,0,0,"65","51,75",3,5,2,0,1,0,1,1,0,1,11,18,4,6,4,6,11,7,51,49,0.00,0.00,1.09,1.57,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.76,3.48,2.45,1.22,1.70,2.80,4.50,1.57,2.25,Fritz-Walter-Stadion (Kaiserslautern)
1690628400,Jul 29 2023 - 11:00am,complete,N/A,Hannover 96,Elversberg,Alexander Sather,1,0.00,0.00,1.76,1.24,2,2,4,3,1,2,"42,53","22,38",3,6,3,0,4,0,1,2,1,3,12,24,5,10,6,7,9,13,51,49,0.00,0.00,1.39,2.13,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.03,3.62,3.51,1.22,1.65,2.75,4.50,1.57,2.25,Heinz von Heiden-Arena (Hannover)
1690628400,Jul 29 2023 - 11:00am,complete,N/A,Osnabrück,Karlsruher SC,Michael Bacher,1,0.00,0.00,1.00,1.35,2,3,5,3,1,2,"13,71","2,35,87",4,9,2,1,2,0,1,2,0,2,21,16,9,9,6,4,13,9,42,58,0.00,0.00,1.88,1.88,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.62,3.52,2.55,1.18,1.60,2.55,4.00,1.53,2.38,Bremer Brücke (Osnabrück)
1690628400,Jul 29 2023 - 11:00am,complete,N/A,Wehen Wiesbaden,Magdeburg,Benjamin Brand,1,0.00,0.00,1.00,0.82,1,1,2,1,0,1,"62","29",3,2,1,1,3,0,0,2,1,2,11,10,2,3,6,5,13,18,30,70,0.00,0.00,0.82,1.28,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.01,3.52,2.28,1.20,1.60,2.55,4.33,1.53,2.38,BRITA-Arena (Wiesbaden)
1690655400,Jul 29 2023 - 6:30pm,complete,N/A,Fortuna Düsseldorf,Hertha BSC,Christian Dingert,1,0.00,0.00,1.94,1.06,1,0,1,0,0,0,"51","",7,8,3,0,2,0,0,3,1,1,10,12,3,3,6,5,12,12,53,47,0.00,0.00,1.05,1.09,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.30,2.60,1.22,1.67,2.80,4.50,1.57,2.25,Merkur Spiel-Arena (Düsseldorf)
1690716600,Jul 30 2023 - 11:30am,complete,N/A,Greuther Fürth,Paderborn,Richard Hempel,1,0.00,0.00,2.00,1.59,5,0,5,3,3,0,"35,43,45'3,65,77","",6,2,1,0,1,1,1,0,1,1,24,7,12,0,5,5,8,4,59,41,0.00,0.00,2.37,0.46,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.40,3.60,2.75,1.20,1.70,2.55,4.50,1.53,2.38,Sportpark Ronhof Thomas Sommer (Fürth)
1690716600,Jul 30 2023 - 11:30am,complete,N/A,Hansa Rostock,Nürnberg,Florian Heft,1,0.00,0.00,1.18,1.06,2,0,2,1,1,0,"42,47","",6,6,3,0,4,0,2,1,1,3,17,16,6,8,8,6,18,16,39,61,0.00,0.00,1.54,1.72,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.50,3.30,2.85,1.33,2.00,3.75,6.50,1.73,2.00,Ostseestadion (Rostock)
1690716600,Jul 30 2023 - 11:30am,complete,N/A,Eintracht Braunschweig,Holstein Kiel,Aarne Aarnink,1,0.00,0.00,1.47,2.29,0,1,1,0,0,0,"","90'2",5,10,2,1,1,0,1,2,1,0,9,16,2,5,6,6,11,13,35,65,0.00,0.00,0.84,1.51,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.55,3.65,2.55,1.17,1.78,2.45,4.00,1.44,2.63,Eintracht-Stadion (Braunschweig)
1691166600,Aug 04 2023 - 4:30pm,complete,40075,Hertha BSC,Wehen Wiesbaden,Florian Lechner,2,0.00,0.00,1.76,0.88,0,1,1,0,0,0,"","90'2",6,4,2,0,3,0,2,0,2,1,21,14,7,7,8,4,9,9,56,44,0.00,0.00,1.95,1.46,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.61,4.04,4.76,1.19,1.67,2.61,4.65,1.68,2.05,Olympiastadion Berlin (Berlin)
1691166600,Aug 04 2023 - 4:30pm,complete,N/A,Paderborn,Osnabrück,Tobias Stieler,2,0.00,0.00,1.47,0.65,1,1,2,0,0,0,"56","80",7,7,1,0,0,0,0,1,0,0,18,19,6,6,10,6,11,11,73,27,0.00,0.00,1.77,1.46,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.61,4.00,4.35,1.16,1.51,2.30,4.20,1.62,2.15,Home Deluxe Arena (Paderborn)
