timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1599841800,Sep 11 2020 - 4:30pm,complete,10000,Rapid Wien,Admira,Christopher Jäger,1,0.00,0.00,2.06,0.69,4,1,5,2,2,0,"8,43,73,90'2","80",9,0,3,0,2,0,2,1,2,0,17,6,8,2,9,4,17,17,58,42,0.00,0.00,2.33,0.91,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.45,4.70,6.00,1.17,1.56,2.40,4.25,1.71,2.05,Allianz Stadion (Wien)
1599849000,Sep 11 2020 - 6:30pm,complete,N/A,LASK Linz,Austria Wien,Sebastian Gishamer,1,0.00,0.00,1.69,1.44,1,0,1,1,1,0,"43","",8,6,3,0,3,0,2,1,1,2,14,11,9,5,5,6,14,18,63,37,0.00,0.00,2.28,1.47,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.56,4.35,5.25,1.18,1.59,2.45,4.35,1.65,2.15,Linzer Stadion (Linz)
1599922800,Sep 12 2020 - 3:00pm,complete,N/A,Rheindorf Altach,Hartberg,Harald Lechner,1,0.00,0.00,1.38,1.25,1,1,2,1,1,0,"38","54",8,3,2,0,2,0,1,1,0,2,16,8,3,4,13,4,17,14,50,50,0.00,0.00,1.59,0.91,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.90,3.15,1.17,1.57,2.45,4.30,1.51,2.40,CASHPOINT Arena (Altach)
1600000200,Sep 13 2020 - 12:30pm,complete,2650,Ried,Wattens,Chiristian-Petru Ciochirca,1,0.00,0.00,1.38,1.13,3,2,5,3,1,2,"20,82,90'7","4,30",7,4,2,0,4,0,1,1,1,3,7,7,7,7,0,0,14,19,58,42,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.80,3.40,1.21,1.67,2.70,4.90,1.61,2.25,josko ARENA (Ried Im Innkreis)
1600000200,Sep 13 2020 - 12:30pm,complete,1357,St. Pölten,Sturm Graz,Andreas Heiß,1,0.00,0.00,0.50,1.38,0,0,0,0,0,0,"","",8,4,4,0,3,0,2,2,1,2,6,2,6,2,0,0,14,16,51,49,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.55,3.70,1.95,1.25,1.80,3.05,5.70,1.71,2.05,NV ARENA (St. Pölten)
1600009200,Sep 13 2020 - 3:00pm,complete,2500,Wolfsberger AC,Salzburg,Markus Hameter,1,0.00,0.00,0.71,2.31,1,3,4,2,0,2,"90'3","21,27,82",1,8,2,1,1,0,2,1,0,1,5,14,3,5,2,9,15,18,30,70,0.00,0.00,0.66,1.49,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,6.80,5.40,1.37,1.09,1.34,1.87,2.95,1.56,2.30,Lavanttal Arena (Wolfsberg)
1600527600,Sep 19 2020 - 3:00pm,complete,N/A,Salzburg,Rheindorf Altach,Manuel Schüttengruber,2,0.00,0.00,2.50,0.75,4,1,5,3,2,1,"35,41,46,63","33",4,7,1,1,4,0,2,0,2,2,18,16,8,0,10,16,8,11,43,57,0.00,0.00,1.98,1.35,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.10,11.00,16.25,1.04,1.20,1.54,2.20,1.80,1.91,Red Bull Arena (Wals-Siezenheim)
1600527600,Sep 19 2020 - 3:00pm,complete,N/A,Wattens,LASK Linz,Alexander Harkam,2,0.00,0.00,1.25,1.50,1,1,2,2,1,1,"5","39",2,8,3,0,0,0,2,1,0,0,4,17,2,4,2,13,7,5,36,64,0.00,0.00,0.60,1.87,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,6.65,4.75,1.42,1.16,1.54,2.35,4.10,1.69,2.05,Tivoli Stadion Tirol (Innsbruck)
1600527600,Sep 19 2020 - 3:00pm,complete,N/A,Sturm Graz,Rapid Wien,Walter Altmann,2,0.00,0.00,2.13,1.63,1,1,2,0,0,0,"52","68",5,8,2,0,2,0,0,2,1,1,10,11,4,0,6,11,8,10,44,56,0.00,0.00,1.35,1.09,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.05,4.05,1.74,1.19,1.62,2.60,4.60,1.61,2.20,Merkur Arena (Graz)
1600605000,Sep 20 2020 - 12:30pm,complete,N/A,Hartberg,Wolfsberger AC,Josef Spurny,2,0.00,0.00,1.59,1.88,0,2,2,0,0,0,"","55,60",5,5,1,1,1,0,1,1,1,0,10,14,2,8,8,6,19,21,50,50,0.00,0.00,1.18,1.71,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.95,4.25,1.74,1.14,1.48,2.20,3.70,1.49,2.45,PROfertil ARENA (Hartberg)
1600605000,Sep 20 2020 - 12:30pm,complete,N/A,Admira,St. Pölten,Stefan Ebner,2,0.00,0.00,0.94,1.00,0,5,5,4,0,4,"","3,16,29,39,68",5,5,1,0,2,0,1,0,1,1,15,19,5,12,10,7,17,20,47,53,0.00,0.00,1.56,2.39,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.80,3.45,2.40,1.25,1.80,3.00,5.60,1.65,2.15,BSFZ-Arena (Maria Enzersdorf)
1600614000,Sep 20 2020 - 3:00pm,complete,3000,Austria Wien,Ried,Rene Eisner,2,0.00,0.00,1.47,0.69,2,1,3,1,1,0,"37,65","89",8,8,1,0,0,0,0,1,0,0,16,9,6,3,10,6,8,6,59,41,0.00,0.00,1.85,1.05,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.91,3.95,3.55,1.16,1.54,2.35,4.10,1.51,2.45,Generali Arena (Wien)
1601132400,Sep 26 2020 - 3:00pm,complete,498,Rheindorf Altach,Wattens,Dieter Muckenhammer,3,1.00,0.00,1.38,1.13,0,2,2,1,0,1,"","6,64",3,3,0,0,0,0,0,0,0,0,12,17,4,9,8,8,6,8,61,39,1.59,0.00,1.62,1.86,3.50,100,100,50,50,50,50,100,50,100,12.00,6.00,1.80,4.05,3.80,1.21,1.67,2.70,4.90,1.65,2.15,CASHPOINT Arena (Altach)
1601132400,Sep 26 2020 - 3:00pm,complete,1563,St. Pölten,Rapid Wien,Chiristian-Petru Ciochirca,3,1.00,1.00,0.50,1.63,1,2,3,3,1,2,"6","15,17",5,7,3,0,3,0,1,2,1,2,11,15,5,7,6,8,21,18,46,54,0.00,1.09,1.43,1.67,1.00,50,50,0,0,0,0,0,50,50,16.00,6.00,4.20,3.75,1.80,1.18,1.59,2.45,4.35,1.56,2.30,NV ARENA (St. Pölten)
