timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
"1722623400,Aug 02 2024 - 6:30pm,complete,N/A,Grazer AK,Salzburg,Julian Weinberger,1,0.00,0.00,0.94,1.44,2,3,5,5,2,3,""10,18"",""4,6,45'2"",3,5,2,0,1,0,0,2,0,1,9,18,6,7,3,11,9,8,29,71,0.00,0.00,1.07,1.95,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,8.00,5.00,1.29,1.16,1.46,2.32,4.00,1.80,1.95,Merkur Arena (Graz)"
"1722697200,Aug 03 2024 - 3:00pm,complete,N/A,Rheindorf Altach,Wattens,Sebastian Gishamer,1,0.00,0.00,0.88,0.88,1,2,3,1,0,1,""73"",""8,81"",6,3,2,0,3,1,1,1,0,4,10,8,3,4,7,4,12,16,51,49,0.00,0.00,1.26,1.13,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.85,3.30,4.00,1.40,2.05,4.20,8.50,2.00,1.75,CASHPOINT Arena (Altach)"
"1722697200,Aug 03 2024 - 3:00pm,complete,N/A,Hartberg,LASK Linz,Markus Hameter,1,0.00,0.00,1.44,1.71,1,2,3,1,0,1,""60"",""29,57"",9,4,2,0,1,0,1,1,1,0,7,12,4,8,3,4,17,8,40,60,0.00,0.00,1.09,1.60,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.90,3.25,2.25,1.28,1.80,3.25,6.00,1.70,2.05,PROfertil ARENA (Hartberg)"
"1722706200,Aug 03 2024 - 5:30pm,complete,N/A,Wolfsberger AC,Austria Klagenfurt,Chiristian-Petru Ciochirca,1,0.00,0.00,1.69,0.81,4,1,5,3,3,0,""10,21,23,78"",""82"",7,3,2,0,2,0,1,1,0,2,-1,-1,-1,-1,-1,-1,16,10,45,55,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.85,3.60,3.80,1.30,1.85,3.50,6.50,1.80,1.95,Lavanttal Arena (Wolfsberg)"
"1722783600,Aug 04 2024 - 3:00pm,complete,N/A,Rapid Wien,Sturm Graz,Christopher Jäger,1,0.00,0.00,2.06,1.69,1,0,1,1,1,0,""29"","""",7,4,3,0,3,0,1,2,0,3,13,5,6,4,7,1,13,17,57,43,0.00,0.00,1.70,0.84,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.98,3.41,2.31,1.28,1.85,3.10,6.00,1.70,2.05,Allianz Stadion (Wien)"
"1722783600,Aug 04 2024 - 3:00pm,complete,N/A,Blau-Weiß Linz,Austria Wien,Alexander Harkam,1,0.00,0.00,1.50,1.69,1,0,1,0,0,0,""78"","""",7,7,3,0,5,0,2,1,0,5,7,13,3,5,4,8,9,19,39,61,0.00,0.00,0.92,1.49,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.12,3.24,2.32,1.30,1.91,3.42,6.60,1.80,1.95,Hofmann Personal Stadion (Linz)"
"1723302000,Aug 10 2024 - 3:00pm,complete,N/A,LASK Linz,Rheindorf Altach,Walter Altmann,2,0.00,0.00,1.72,0.75,1,2,3,2,1,1,""18"",""27,69"",6,1,1,0,4,0,0,1,1,3,11,6,5,4,6,2,5,15,80,20,0.00,0.00,1.73,0.76,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.90,3.46,4.01,1.28,2.03,3.30,6.25,1.91,1.77,Raiffeisen Arena (Linz)"
"1723302000,Aug 10 2024 - 3:00pm,complete,N/A,Wattens,Grazer AK,Harald Lechner,2,0.00,0.00,1.00,0.81,0,0,0,0,0,0,"""","""",6,1,4,0,4,0,2,2,1,3,5,9,2,2,3,7,8,19,58,42,0.00,0.00,0.78,0.98,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.33,3.57,2.86,1.19,1.83,2.51,4.45,1.53,2.38,Tivoli Stadion Tirol (Innsbruck)"
"1723311000,Aug 10 2024 - 5:30pm,complete,N/A,Salzburg,Blau-Weiß Linz,Safak Barmaksiz,2,0.00,0.00,2.13,0.88,5,1,6,3,2,1,""15,34,62,73,77"",""12"",5,1,1,0,2,0,1,0,1,1,19,3,10,2,9,1,4,8,79,21,0.00,0.00,2.50,0.55,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.25,5.79,9.98,1.17,1.53,2.25,4.07,2.00,1.75,Red Bull Arena (Wals-Siezenheim)"
"1723388400,Aug 11 2024 - 3:00pm,complete,N/A,Austria Wien,Wolfsberger AC,Stefan Ebner,2,0.00,0.00,2.06,1.75,3,1,4,1,0,1,""69,90'3,90'6"",""26"",12,3,4,0,1,1,3,1,1,1,10,8,8,4,2,4,14,8,67,33,0.00,0.00,1.73,1.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.62,3.52,1.25,1.85,3.00,5.75,1.70,2.05,Generali Arena (Wien)"
"1723388400,Aug 11 2024 - 3:00pm,complete,N/A,Sturm Graz,Hartberg,Julian Weinberger,2,0.00,0.00,2.25,1.24,2,0,2,1,1,0,""34,86"","""",5,3,2,0,2,0,0,2,0,2,18,5,8,4,10,1,16,13,53,47,0.00,0.00,2.09,0.81,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.54,4.35,5.55,1.17,1.72,2.51,4.40,1.75,2.00,Merkur Arena (Graz)"
