timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1722090600,Jul 27 2024 - 2:30pm,complete,N/A,Dinamo Moskva,Lokomotiv Moskva,Sergey Karasev,2,3.00,0.00,2.33,1.47,3,1,4,2,1,1,"12,59,85","39",5,7,1,0,3,0,0,1,2,1,12,15,8,10,4,5,11,14,54,46,1.53,0.00,1.49,1.91,2.00,50,50,50,50,0,50,50,0,50,5.00,7.00,2.16,3.82,3.04,1.17,1.67,2.29,4.30,1.55,2.39,VTB Arena (Moskva)
1722090600,Jul 27 2024 - 2:30pm,complete,N/A,Rubin Kazan,Zenit,Artem Chistyakov,2,0.00,3.00,1.93,2.20,0,4,4,2,0,2,"","36,44,55,90'2",3,4,2,0,0,0,0,2,0,0,8,6,3,6,5,0,13,5,35,65,0.00,1.37,0.96,1.05,2.00,0,50,50,50,0,50,50,0,50,3.00,1.00,5.50,3.92,1.62,1.32,1.90,3.48,6.60,1.99,1.78,Ak Bars Arena (Kazan')
1722099600,Jul 27 2024 - 5:00pm,complete,9690,Fakel,Akron,Evgeny Bulanov,2,0.00,0.00,0.80,1.07,0,2,2,0,0,0,"","64,76",5,3,3,1,2,0,2,2,1,1,5,13,0,7,5,6,10,13,38,62,0.00,1.41,0.50,1.58,2.50,50,50,50,50,50,50,50,0,50,7.00,3.00,2.06,3.32,3.72,1.42,2.39,4.35,8.40,2.05,1.74,Stadion Fakel (Voronezh)
1722168000,Jul 28 2024 - 12:00pm,complete,N/A,Khimki,Spartak Moskva,Vasiliy Kazartsev,2,1.00,0.00,1.27,1.67,1,3,4,0,0,0,"90","49,55,72",3,8,2,0,1,0,0,2,0,1,6,24,3,12,3,12,20,15,39,61,1.74,1.76,0.76,2.60,2.00,50,100,0,0,0,0,50,50,100,11.00,3.00,4.54,3.74,1.71,1.27,1.99,3.10,5.75,1.81,1.95,Arena Khimki (Khimki)
1722177000,Jul 28 2024 - 2:30pm,complete,N/A,Orenburg,Akhmat Grozny,Yan Bobrovskiy,2,3.00,0.00,0.93,0.53,0,0,0,0,0,0,"","",6,4,2,0,3,0,1,1,2,1,19,8,7,3,12,5,14,10,55,45,2.00,0.00,1.96,0.95,1.00,0,50,0,0,0,0,0,50,50,7.00,2.00,2.11,3.50,2.99,1.22,1.83,2.81,5.10,1.65,2.18,Stadion Gazovik (Rostoshi)
1722186000,Jul 28 2024 - 5:00pm,complete,N/A,Krasnodar,Makhachkala,Pavel Shadykhanov,2,0.00,1.00,2.40,0.80,0,0,0,0,0,0,"","",11,5,2,0,3,0,0,2,0,3,11,9,4,3,7,6,9,10,63,37,0.00,1.27,1.21,0.98,1.00,50,50,0,0,0,0,50,0,50,7.00,0.00,1.38,4.17,7.20,1.29,1.98,3.30,6.15,2.25,1.62,Stadion FK Krasnodar (Krasnodar)
1722686400,Aug 03 2024 - 12:00pm,complete,N/A,Akron,Dinamo Moskva,Pavel Shadykhanov,3,0.00,0.00,1.27,1.40,0,2,2,1,0,1,"","9,57",5,8,3,0,0,0,2,1,0,0,12,16,5,10,7,6,13,10,52,48,0.00,0.00,1.49,2.02,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.03,4.31,1.71,1.14,1.57,2.42,3.92,1.53,2.43,Solidarnost Samara Arena (Samara)
1722695400,Aug 03 2024 - 2:30pm,complete,N/A,Zenit,Rostov,Vitaly Meshkov,3,0.00,3.00,2.20,1.27,5,0,5,4,4,0,"19,25,32,35,68","",4,5,1,0,1,0,0,1,1,0,12,15,9,7,3,8,10,12,44,56,0.00,1.48,1.61,1.80,2.00,50,50,50,50,0,0,50,50,50,3.00,2.00,1.30,4.80,7.00,1.19,1.61,2.62,4.60,2.09,1.71,Gazprom Arena (Sankt-Peterburg (St. Petersburg))
1722704400,Aug 03 2024 - 5:00pm,complete,N/A,Rubin Kazan,Khimki,Pavel Kukuyan,3,0.00,0.00,1.93,0.67,2,3,5,1,1,0,"45'1,65","50,67,85",4,4,0,0,4,0,0,0,2,2,9,8,4,4,5,4,15,13,44,56,0.96,0.00,1.12,1.06,2.00,0,50,50,50,0,50,50,50,50,3.00,2.00,1.99,3.30,3.15,1.33,2.02,3.56,6.75,1.88,1.88,Ak Bars Arena (Kazan')
1722774600,Aug 04 2024 - 12:30pm,complete,N/A,CSKA Moskva,Orenburg,Sergey Ivanov,3,0.00,0.00,1.80,0.33,5,1,6,4,3,1,"23,30,39,59,71","31",5,8,2,0,2,0,1,1,1,1,15,11,14,6,1,5,11,13,44,56,0.00,0.00,2.21,1.62,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.58,3.94,5.52,1.22,1.92,2.81,5.05,1.83,1.93,VEB Arena (Moskva)
