timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1596897000,Aug 08 2020 - 2:30pm,complete,N/A,Club Brugge,Sporting Charleroi,Lawrence Visser,1,0.00,0.00,2.05,1.24,0,1,1,0,0,0,"","78",10,2,2,0,3,0,1,1,2,1,17,8,4,4,13,4,-1,-1,50,50,0.00,0.00,2.05,1.23,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.61,3.85,5.45,1.33,2.00,3.65,7.00,2.00,1.74,Jan Breydelstadion (Brugge)
1596906000,Aug 08 2020 - 5:00pm,complete,N/A,Royal Antwerp FC,Royal Excel Mouscron,Nathan Verboomen,1,0.00,0.00,1.75,0.82,1,1,2,0,0,0,"49","78",7,3,2,0,1,0,0,2,0,1,14,5,11,3,3,2,9,3,64,36,0.00,0.00,2.27,0.86,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.44,4.20,6.00,1.22,1.70,2.62,5.00,1.80,1.95,Bosuilstadion (Deurne)
1596906000,Aug 08 2020 - 5:00pm,complete,N/A,Standard Liège,Cercle Brugge,Jonathan Lardot,1,0.00,0.00,1.55,1.00,1,0,1,0,0,0,"55","",5,4,1,0,1,0,0,1,0,1,18,8,10,3,8,5,-1,-1,50,50,0.00,0.00,2.40,1.24,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.44,4.40,6.75,1.22,1.71,2.80,5.15,1.83,1.87,Stade Maurice Dufrasne (Liège (Luik))
1596972600,Aug 09 2020 - 11:30am,complete,N/A,Sint-Truiden,KAA Gent,Jan Boterberg,1,0.00,0.00,1.24,1.40,2,1,3,2,1,1,"2,60","43",6,3,2,0,1,0,1,1,1,0,11,14,8,4,3,10,19,13,42,58,0.00,0.00,1.72,1.67,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.85,4.20,1.61,1.19,1.62,2.60,4.60,1.67,2.10,Stayen (Sint-Truiden (St.-Trond))
1596981600,Aug 09 2020 - 2:00pm,complete,N/A,Zulte-Waregem,KRC Genk,Erik Lambrechts,1,0.00,0.00,1.18,1.65,1,2,3,1,1,0,"41","73,79",9,8,3,0,1,0,0,3,0,1,10,15,7,9,3,6,-1,-1,50,50,0.00,0.00,1.51,1.93,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.70,3.85,1.87,1.15,1.50,2.25,3.90,1.48,2.50,Regenboogstadion (Waregem)
1596989700,Aug 09 2020 - 4:15pm,complete,N/A,KV Mechelen,RSC Anderlecht,Alexandre Boucaut,1,0.00,0.00,1.30,1.30,2,2,4,0,0,0,"83,85","64,75",2,7,3,0,3,0,2,1,1,2,13,10,5,5,8,5,21,17,55,45,0.00,0.00,1.64,1.41,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.35,3.45,2.10,1.24,1.77,2.95,5.45,1.62,2.15,AFAS-stadion Achter de Kazerne (Mechelen (Malines))
1596998700,Aug 09 2020 - 6:45pm,complete,N/A,KV Kortrijk,Waasland-Beveren,Kevin Van Damme,1,0.00,0.00,1.00,1.18,1,3,4,1,0,1,"54","10,68,90'1",4,1,2,0,4,0,1,1,1,3,19,9,6,7,13,2,-1,-1,50,50,0.00,0.00,2.19,1.40,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.56,4.05,5.85,1.22,1.71,2.80,5.15,1.77,1.95,Guldensporenstadion (Kortrijk)
1597078800,Aug 10 2020 - 5:00pm,complete,N/A,OH Leuven,AS Eupen,Kevin Dhondt,1,0.00,0.00,1.53,1.29,1,1,2,0,0,0,"57","72",5,8,1,0,2,0,0,1,0,2,7,26,4,8,3,18,14,14,44,56,0.00,0.00,1.03,2.90,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.40,3.40,2.85,1.26,1.83,3.15,5.90,1.67,2.10,King Power at Den Dreef Stadion (Heverlee)
1597078800,Aug 10 2020 - 5:00pm,complete,N/A,KV Oostende,Beerschot-Wilrijk,Bram Van Driessche,1,0.00,0.00,1.80,1.29,1,2,3,1,0,1,"63","1,73",12,7,3,0,2,0,2,1,0,2,14,9,5,7,9,2,-1,-1,50,50,0.00,0.00,1.69,1.39,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.55,3.45,2.60,1.26,1.83,3.10,5.80,1.67,2.10,Diaz Arena (Oostende)
1597424400,Aug 14 2020 - 5:00pm,complete,N/A,Royal Excel Mouscron,KV Mechelen,Christof Dierick,2,0.00,0.00,1.00,1.65,0,1,1,1,0,1,"","9",5,5,3,0,3,0,2,1,0,3,11,10,2,6,9,4,-1,-1,50,50,0.00,0.00,1.12,1.50,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.45,3.55,2.05,1.25,1.80,3.00,5.60,1.67,2.10,Stade Le Canonnier (Mouscron (Moeskron))
