timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1599837300,Sep 11 2020 - 3:15pm,complete,N/A,Aris,Lamia,Aristotelis Diamantopoulos,1,0.00,0.00,1.72,1.18,3,1,4,1,0,1,"72,78,88","38",7,0,4,0,2,0,1,3,1,1,12,7,10,3,2,4,15,26,61,39,0.00,0.00,1.99,1.05,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.53,3.70,6.45,1.38,2.20,4.10,8.00,2.20,1.62,Stadio Harilaou Kleánthis Vikelídis (Thessaloníki)
1599845400,Sep 11 2020 - 5:30pm,complete,N/A,PAOK,Larissa,Petros Tsagarakis,1,0.00,0.00,2.17,0.88,1,0,1,1,1,0,"16","",9,3,4,0,4,0,1,3,2,2,17,7,9,2,8,5,21,14,50,50,0.00,0.00,2.54,0.90,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.22,5.95,11.75,1.25,1.80,3.00,5.60,2.45,1.50,Stadio Toumbas (Thessaloníki)
1599922800,Sep 12 2020 - 3:00pm,complete,N/A,OFI,Panaitolikos,Manolis Skoulas,1,0.00,0.00,0.88,0.59,1,1,2,1,0,1,"60","45'6",1,2,5,0,1,0,2,3,0,1,4,9,3,5,1,4,28,28,62,38,0.00,0.00,0.91,1.31,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.80,3.45,4.40,1.40,2.15,4.25,8.25,2.10,1.69,Stadio Thódoros Vardinoyánnis (Iraklio (Heraklion))
1600011000,Sep 13 2020 - 3:30pm,complete,N/A,Atromitos,Volos NFC,Thanasis Tzilos,1,0.00,0.00,1.29,1.19,0,2,2,0,0,0,"","77,90'3",2,2,2,1,5,0,2,1,3,2,3,5,3,5,0,0,13,22,47,53,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.62,3.65,5.35,1.37,2.15,3.95,7.75,2.05,1.69,Stadio Peristeriou (Athína (Athens))
1600018200,Sep 13 2020 - 5:30pm,complete,N/A,Asteras Tripolis,Panathinaikos,Anastasios Sidiropoulos,1,0.00,0.00,1.61,1.33,1,0,1,0,0,0,"73","",1,3,2,0,4,0,1,1,2,2,4,6,4,6,0,0,14,18,47,53,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.40,2.95,2.30,1.51,2.60,5.15,10.50,2.15,1.65,Stadio Theodoros Kolokotronis (Tripoli)
1600444800,Sep 18 2020 - 4:00pm,complete,N/A,PAOK,Atromitos,Dimitrios Karantonis,2,3.00,0.00,2.17,0.94,1,1,2,0,0,0,"57","77",7,3,0,0,4,0,0,0,2,2,15,7,6,2,9,5,26,13,63,37,2.54,0.00,1.60,0.75,0.50,0,0,0,0,0,0,50,0,0,0.00,4.00,1.38,4.45,7.50,1.32,2.00,3.55,6.85,2.20,1.61,Stadio Toumbas (Thessaloníki)
1600450200,Sep 18 2020 - 5:30pm,complete,N/A,Olympiakos Piraeus,Asteras Tripolis,Aristomenis Koutsiaftis,2,0.00,0.00,2.89,1.22,3,0,3,0,0,0,"59,64,88","",4,5,0,0,2,0,0,0,0,2,14,11,12,4,2,7,15,11,57,43,0.00,0.00,2.06,1.17,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.21,6.20,11.50,1.22,1.71,2.80,5.15,2.40,1.53,Stadio Georgios Karaiskáki (Pireás (Piraeus))
1600536600,Sep 19 2020 - 5:30pm,complete,N/A,Panaitolikos,AEK Athens,Praxiteles Zachariadis,2,0.00,0.00,1.13,1.83,0,2,2,0,0,0,"","68,87",1,7,1,0,6,0,1,0,4,2,4,9,0,6,4,3,16,22,45,55,0.00,0.00,0.47,1.28,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.50,3.60,1.62,1.40,2.25,4.25,8.25,2.20,1.61,Stadio Panetolikou (Agrinio)
1600614900,Sep 20 2020 - 3:15pm,complete,N/A,Lamia,OFI,Giorgos Vreskas,2,0.00,0.00,0.94,1.06,1,2,3,1,0,1,"90'5","35,72",4,4,2,0,3,0,0,2,0,3,16,7,4,3,12,4,13,17,45,55,0.00,0.00,1.57,0.85,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.65,2.75,2.95,1.71,3.20,6.75,14.00,2.50,1.49,Dimotiko Athlitiko Kentro Lamias (Lamia)
1600623000,Sep 20 2020 - 5:30pm,complete,N/A,Volos NFC,Aris,Aristidis Vatsios,2,0.00,0.00,1.41,1.67,0,1,1,1,0,1,"","16",2,6,5,0,3,0,3,2,1,2,8,9,2,6,6,3,19,15,64,36,0.00,0.00,1.01,1.17,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.35,3.20,2.15,1.42,2.30,4.40,8.75,2.00,1.74,Panthessaliko Stadio (Volos)
