timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1692383400,Aug 18 2023 - 6:30pm,complete,N/A,Bari 1908,Palermo,Fabio Maresca,1,0.00,0.00,1.40,1.40,0,0,0,0,0,0,"","",3,5,6,2,4,0,0,8,1,3,12,19,4,4,4,8,12,14,44,56,0.00,0.00,1.00,1.45,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.38,3.20,2.95,1.37,2.00,3.87,7.75,1.91,1.91,Stadio Comunale San Nicola (Bari)
1692469800,Aug 19 2023 - 6:30pm,complete,N/A,Cosenza,Ascoli,Francesco Fourneau,1,0.00,0.00,1.16,0.95,3,0,3,1,1,0,"20,54,61","",7,0,1,0,3,3,1,0,6,0,23,5,7,0,9,3,10,12,71,29,0.00,0.00,2.08,0.34,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.66,2.90,2.75,1.45,2.29,4.50,8.00,2.00,1.75,Stadio San Vito-Luigi Marulla (Cosenza)
1692469800,Aug 19 2023 - 6:30pm,complete,N/A,Cremonese,Catanzaro,Daniele Perenzoni,1,0.00,0.00,1.71,1.45,0,0,0,0,0,0,"","",6,2,3,0,1,0,0,3,1,0,18,8,4,4,7,2,20,7,44,56,0.00,0.00,1.50,0.82,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.85,3.40,3.99,1.30,1.80,3.30,6.00,1.80,1.95,Stadio Giovanni Zini (Cremona)
1692469800,Aug 19 2023 - 6:30pm,complete,7302,Ternana,Sampdoria,N/A,1,0.00,0.00,1.10,1.60,1,2,3,1,0,1,"90'1","5,77",5,4,4,0,1,0,2,2,0,1,15,14,4,7,3,4,9,12,45,55,0.00,0.00,0.99,1.40,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.97,3.40,2.20,1.30,1.86,3.30,6.00,1.75,2.00,Stadio Libero Liberati (Terni)
1692547200,Aug 20 2023 - 4:00pm,complete,N/A,Südtirol,Spezia,Marco Piccinini,1,0.00,0.00,1.37,0.95,3,3,6,3,1,2,"32,50,90'3","8,36,62",2,1,3,0,3,0,1,2,1,2,11,20,5,6,4,9,20,17,33,67,0.00,0.00,1.17,1.80,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.31,2.88,2.08,1.44,2.25,4.33,8.00,2.05,1.70,Stadio Marco Druso (Bolzano (Bozen))
1692556200,Aug 20 2023 - 6:30pm,complete,N/A,Cittadella,Reggiana,Daniele Rutella,1,0.00,0.00,1.42,1.42,1,0,1,1,1,0,"45'4","",6,2,3,0,3,0,3,0,2,1,14,9,4,2,6,3,20,19,37,63,0.00,0.00,1.24,0.86,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.12,3.20,3.35,1.40,2.30,4.20,7.50,1.95,1.80,Stadio Pier Cesare Tombolato (Cittadella)
1692556200,Aug 20 2023 - 6:30pm,complete,N/A,Parma,FeralpiSalò,Marco Monaldi,1,0.00,0.00,2.11,1.00,2,0,2,1,1,0,"37,66","",7,7,1,0,4,0,1,0,3,1,16,14,5,3,5,6,11,13,51,49,0.00,0.00,1.46,1.17,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.67,3.25,4.80,1.37,2.30,3.75,7.50,2.20,1.62,Stadio Ennio Tardini (Parma)
1692556200,Aug 20 2023 - 6:30pm,complete,N/A,Venezia,Como,Ivano Pezzuto,1,0.00,0.00,2.29,1.68,3,0,3,2,2,0,"19,32,54","",9,3,0,0,0,0,0,0,0,0,19,13,7,4,8,5,9,17,46,54,0.00,0.00,1.77,1.18,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.08,3.30,3.35,1.33,2.06,3.40,6.00,1.91,1.91,Stadio Pierluigi Penzo (Venezia)
1692988200,Aug 25 2023 - 6:30pm,complete,N/A,Sampdoria,Pisa,Giacomo Camplone,2,0.00,0.00,1.32,1.05,0,2,2,1,0,1,"","14,59",5,3,1,0,4,0,1,0,0,4,13,9,3,4,8,5,17,18,61,39,0.00,0.00,1.19,1.21,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.69,3.40,4.45,1.37,2.06,3.80,7.60,2.00,1.77,Stadio Comunale Luigi Ferraris (Genova)
1693065600,Aug 26 2023 - 4:00pm,complete,N/A,Venezia,Cosenza,N/A,2,3.00,0.00,2.29,1.32,1,1,2,1,0,1,"49","38",8,2,1,0,1,0,0,1,0,1,22,5,5,2,8,2,10,6,61,39,1.77,0.00,1.58,0.52,1.50,0,50,50,0,0,50,50,0,50,9.00,0.00,1.80,3.45,4.50,1.35,2.20,3.72,7.20,2.00,1.76,Stadio Pierluigi Penzo (Venezia)
