timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1629568800,Aug 21 2021 - 6:00pm,complete,N/A,PSV,Cambuur,Martin van den Kerkhof,2,0.00,0.00,2.47,1.24,4,1,5,2,2,0,"18,21,48,90'4","66",11,3,0,0,1,0,0,0,1,0,26,9,9,5,17,4,6,9,53,47,0.00,0.00,2.74,1.08,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.21,5.99,9.64,1.16,1.39,2.02,3.30,1.83,1.95,Philips Stadion (Eindhoven)
1629568800,Aug 21 2021 - 6:00pm,complete,N/A,Sparta Rotterdam,Heracles,Bas Nijhuis,2,0.00,0.00,1.12,0.47,1,1,2,1,1,0,"40","77",4,9,1,0,2,0,0,1,1,1,12,16,3,7,9,9,6,6,38,62,0.00,0.00,1.16,1.98,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.04,3.21,3.26,1.33,2.01,3.40,5.75,1.74,2.05,Sparta-Stadion Het Kasteel (Rotterdam)
1629572400,Aug 21 2021 - 7:00pm,complete,N/A,Groningen,Utrecht,Danny Makkelie,2,0.00,0.00,1.06,0.94,0,0,0,0,0,0,"","",5,4,3,0,4,0,0,3,1,3,15,6,5,0,10,6,11,15,54,46,0.00,0.00,1.51,0.65,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.02,3.16,2.18,1.31,1.98,3.30,5.50,1.77,2.00,Euroborg (Groningen)
1629627300,Aug 22 2021 - 10:15am,complete,N/A,Twente,Ajax,Dennis Higler,2,0.00,0.00,2.06,2.35,1,1,2,0,0,0,"87","52",1,7,1,0,2,0,1,0,1,1,15,10,4,3,11,7,11,11,38,62,0.00,0.00,1.39,1.41,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,6.95,4.84,1.34,1.13,1.33,2.01,3.05,1.77,2.00,De Grolsch Veste (Enschede)
1629635400,Aug 22 2021 - 12:30pm,complete,N/A,Feyenoord,Go Ahead Eagles,Rob Dieperink,2,0.00,0.00,2.12,0.82,2,0,2,0,0,0,"60,87","",10,3,1,0,1,0,0,1,0,1,29,8,9,3,20,5,10,11,68,32,0.00,0.00,2.96,0.88,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.21,6.75,12.00,1.16,1.44,2.10,3.50,2.05,1.74,Stadion Feijenoord (Rotterdam)
1629643500,Aug 22 2021 - 2:45pm,complete,10157,Vitesse,Willem II,Allard Lindhout,2,0.00,0.00,1.42,0.53,0,3,3,2,0,2,"","18,36,82",6,3,4,0,2,0,1,3,1,1,18,14,8,4,10,10,11,11,60,40,0.00,0.00,2.02,1.63,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.74,3.80,4.25,1.24,1.65,2.50,4.30,1.65,2.20,GelreDome (Arnhem)
1630087200,Aug 27 2021 - 6:00pm,complete,N/A,Fortuna Sittard,RKC Waalwijk,Jeroen Manschot,3,3.00,0.00,1.18,1.00,2,2,4,2,1,1,"23,68","38,55",5,6,1,0,1,0,0,1,1,0,12,14,3,4,9,10,10,11,50,50,1.17,1.57,1.31,1.44,4.00,100,100,100,50,50,50,100,100,100,15.00,5.00,1.80,3.75,4.10,1.25,1.69,2.65,4.50,1.67,2.15,Fortuna Sittard Stadion (Sittard)
1630169100,Aug 28 2021 - 4:45pm,complete,N/A,Cambuur,Twente,Kevin Blom,3,0.00,0.00,1.06,1.94,2,0,2,0,0,0,"66,90'1","",8,5,1,0,3,1,1,0,2,2,24,10,7,3,17,7,5,19,62,38,1.00,1.36,2.32,1.09,3.00,100,100,100,0,0,0,100,100,100,7.00,2.00,2.40,3.41,2.48,1.25,1.62,2.65,4.50,1.59,2.30,Cambuurstadion (Leeuwarden)
1630173600,Aug 28 2021 - 6:00pm,complete,N/A,Go Ahead Eagles,Sparta Rotterdam,Jannick van der Laan,3,0.00,0.00,1.29,0.94,2,0,2,1,1,0,"6,60","",7,3,1,0,3,1,1,0,2,2,12,12,5,2,7,10,7,8,52,48,1.49,0.93,1.42,1.15,2.50,0,50,50,50,0,0,100,50,50,5.00,3.00,2.81,3.13,2.28,1.39,1.92,3.10,6.50,1.87,1.91,De Adelaarshorst (Deventer)
1630173600,Aug 28 2021 - 6:00pm,complete,23447,PSV,Groningen,Serdar Gözübüyük,3,3.00,3.00,2.47,1.06,5,2,7,5,3,2,"7,27,45'7,55,90'7","15,18",7,7,1,0,0,0,0,1,0,0,16,8,9,3,7,5,10,12,61,39,2.74,1.77,1.82,0.84,4.00,100,100,100,50,50,50,100,100,100,19.00,0.00,1.28,4.85,8.10,1.22,1.57,2.25,4.20,1.95,1.83,Philips Stadion (Eindhoven)
1630177200,Aug 28 2021 - 7:00pm,complete,N/A,Willem II,PEC Zwolle,N/A,3,0.00,0.00,1.41,0.76,1,0,1,0,0,0,"53","",6,0,0,0,0,0,0,0,0,0,9,8,3,5,6,3,10,11,45,55,0.86,2.00,0.91,1.05,3.00,0,100,50,50,0,100,100,50,50,10.00,8.00,1.98,3.22,3.35,1.31,1.76,3.30,5.50,1.77,2.00,Koning Willem II Stadion (Tilburg)
1630232100,Aug 29 2021 - 10:15am,complete,N/A,Utrecht,Feyenoord,Dennis Higler,3,3.00,3.00,1.83,2.06,3,1,4,2,1,1,"45'3,48,51","45",8,6,1,0,4,0,0,1,2,2,20,12,8,3,12,9,7,15,45,55,2.63,2.36,2.20,1.23,4.00,0,100,100,100,0,50,100,100,100,8.00,1.00,2.60,3.45,2.50,1.21,1.59,2.30,3.85,1.51,2.50,Stadion Galgenwaard (Utrecht)
1630240200,Aug 29 2021 - 12:30pm,complete,N/A,Ajax,Vitesse,Danny Makkelie,3,3.00,3.00,2.53,1.58,5,0,5,3,3,0,"5,31,43,60,67","",6,1,0,0,2,0,0,0,1,1,31,8,11,2,20,6,15,13,72,28,3.49,1.70,3.37,0.83,3.00,0,50,50,50,50,50,100,0,0,13.00,2.00,1.16,8.25,14.00,1.09,1.26,1.61,2.35,1.80,2.00,Johan Cruijff Arena (Amsterdam)
1630240200,Aug 29 2021 - 12:30pm,complete,N/A,Heracles,NEC,Jochem Kamphuis,3,0.00,0.00,1.53,1.41,0,1,1,0,0,0,"","50",7,1,5,1,2,0,2,4,1,1,15,6,5,5,10,1,14,10,49,51,0.74,0.75,1.78,0.91,3.50,0,100,50,50,50,50,100,0,50,2.00,2.00,1.83,3.75,3.90,1.28,1.74,2.80,4.85,1.74,2.05,Erve Asito (Almelo)
1630248300,Aug 29 2021 - 2:45pm,complete,N/A,Heerenveen,AZ,Bas Nijhuis,3,3.00,0.00,1.33,1.32,1,3,4,2,1,1,"11","14,50,88",3,7,0,0,1,0,0,0,1,0,7,15,4,6,3,9,3,6,49,51,1.36,2.11,0.87,1.71,3.00,50,50,50,50,50,50,100,50,50,8.00,3.00,3.82,3.54,1.80,1.24,1.65,2.60,4.20,1.59,2.30,Abe Lenstra Stadion (Heerenveen)
